filename,mfcc_mean,mfcc_std,chroma_mean,chroma_std,contrast_mean,contrast_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,rms_mean,rms_std,pitch_mean,pitch_min,pitch_max,jitter,shimmer,hnr,formants,speech_rate,pauses
1001_MTI_FEA_XX.wav,"[-291.7525329589844, 101.64370727539062, 12.850022315979004, 24.357030868530273, -2.8450448513031006, -9.49044418334961, -6.149817943572998, -11.236502647399902, -8.45205020904541, -16.6106014251709, -3.454322576522827, -12.766243934631348, -3.346027135848999]","[137.72962951660156, 29.202919006347656, 26.450950622558594, 22.76283836364746, 35.07646179199219, 14.634498596191406, 13.430168151855469, 10.793050765991211, 10.168490409851074, 11.77064323425293, 6.95029878616333, 7.339639663696289, 8.115438461303711]","[0.30288898944854736, 0.42567068338394165, 0.39606988430023193, 0.43044567108154297, 0.4409025013446808, 0.3245384097099304, 0.33101126551628113, 0.3643572926521301, 0.3774961829185486, 0.5279030799865723, 0.5840258002281189, 0.3440762162208557]","[0.21199645102024078, 0.2638690769672394, 0.2830606698989868, 0.27476489543914795, 0.2910457253456116, 0.25185272097587585, 0.307734876871109, 0.30048659443855286, 0.3016001582145691, 0.2853204905986786, 0.3348931074142456, 0.23926356434822083]","[22.6408222889655, 16.07823847316564, 17.89844025510512, 18.26367835549669, 19.479519961862923, 18.624379735637582, 15.439807742229577]","[6.6098304436141735, 4.41324194209112, 4.010894664798539, 4.812356086533243, 3.048654854720845, 3.3128516026398893, 1.8236299644218144]","[-0.006212844267223574, -0.0029450842266897552, -0.026326706334949036, -0.018337230111162405, 0.011122208054603082, 0.0003504687113067207]","[0.046509157967070454, 0.051145440022545015, 0.07952167197680124, 0.08359187013641084, 0.03154590436466054, 0.025258056935547064]",0.07694661458333334,0.04269302912721066,0.05424011,0.057081696,183.0491024222005,141.23494630527784,413.5032043963195,0.03606984651814342,0.20043041247069704,5.287097862565495,"[427.1263410633877, 1871.41991945052, 2541.5213386629757]",7.653061224489797,0.64
1001_MTI_HAP_XX.wav,"[-289.6898498535156, 102.04842376708984, 13.638750076293945, 22.252483367919922, -4.46431303024292, -9.933289527893066, -6.1845383644104, -9.003252983093262, -7.369466781616211, -18.750328063964844, 0.21949166059494019, -8.44415283203125, -7.935847759246826]","[140.03089904785156, 28.809988021850586, 29.951496124267578, 27.449352264404297, 33.31666564941406, 16.096038818359375, 14.349013328552246, 13.816529273986816, 11.56668758392334, 13.993837356567383, 8.588909149169922, 7.377256870269775, 9.763060569763184]","[0.4164404273033142, 0.3860047161579132, 0.319681316614151, 0.43934014439582825, 0.3554568886756897, 0.3081594705581665, 0.31249189376831055, 0.35260558128356934, 0.39128053188323975, 0.6201447248458862, 0.4658486843109131, 0.3233821392059326]","[0.31057071685791016, 0.29814600944519043, 0.19702056050300598, 0.33707135915756226, 0.25691163539886475, 0.2660318613052368, 0.25032827258110046, 0.27740851044654846, 0.24869337677955627, 0.3504980504512787, 0.29121461510658264, 0.23366910219192505]","[21.470226141104998, 15.353769695777052, 17.17740356803007, 17.294557809898535, 19.525688703865196, 18.958001088248746, 15.716876741286788]","[4.998612016378373, 3.574840022145457, 3.3317474473746134, 4.908204113303243, 3.9025734332357738, 3.3203029127230645, 1.774933465432286]","[-0.008246138680238053, -0.010761164183966724, -0.03181731507182168, -0.014585666830341534, 0.01763691980051039, 0.005877898825953478]","[0.051311956902061494, 0.04020247428994298, 0.07565369757993448, 0.06401856050331815, 0.033298151377553424, 0.021300710018033863]",0.08416015625,0.046997496193281404,0.05184745,0.052227024,192.8675158084725,129.65517761368696,590.2520026983889,0.03420471025522711,0.2365153708576329,4.62187490020788,"[398.4185202623189, 1872.9498316728161, 2448.148284562346]",5.89622641509434,0.6533333333333333
1001_MTI_NEU_XX.wav,"[-325.9002685546875, 105.76815795898438, 16.28154182434082, 29.12319564819336, -3.416600465774536, -7.112520217895508, -1.9681475162506104, -11.152591705322266, -10.136296272277832, -17.32493782043457, 0.13837987184524536, -11.437426567077637, -6.603013038635254]","[108.78208923339844, 29.32128143310547, 23.764841079711914, 22.895679473876953, 30.743728637695312, 16.68563461303711, 12.816021919250488, 10.120752334594727, 10.55979061126709, 11.963404655456543, 7.086869239807129, 6.800573825836182, 8.691174507141113]","[0.4564264118671417, 0.3273385763168335, 0.3223147392272949, 0.48880937695503235, 0.34945839643478394, 0.25026118755340576, 0.28835412859916687, 0.41073888540267944, 0.3829900324344635, 0.4992719888687134, 0.41184771060943604, 0.4018251597881317]","[0.32238030433654785, 0.2594239115715027, 0.22661645710468292, 0.3437756299972534, 0.2286587953567505, 0.23116238415241241, 0.26146599650382996, 0.317841500043869, 0.28155460953712463, 0.3395616412162781, 0.28760668635368347, 0.3292522430419922]","[20.855736601856563, 15.192481397604288, 18.635009043336197, 18.85942284449388, 19.170822856887128, 19.47331086094897, 15.142519362861037]","[4.801169556292532, 3.9962240492517704, 4.1238222501549835, 5.676172286925906, 3.5839609527242953, 3.5708612537610525, 1.8771647563622595]","[-0.00720281003566392, 0.014877342663195427, 0.001965171554021851, 0.03577566806537361, 0.01329895122714463, 0.012288908629367826]","[0.05431914091000726, 0.08654258411182163, 0.09747337835137362, 0.1013438951323988, 0.03875898060488812, 0.02500232935839864]",0.07582600911458333,0.03524857043613297,0.028753992,0.025618963,126.15361647897058,74.9663696020037,252.34009564591932,0.03372478182784084,0.16395391908614082,6.298637908511082,"[330.7507552685737, 2114.534921693354, 2536.0257627243086]",7.0754716981132075,0.6527777777777778
1001_MTI_SAD_XX.wav,"[-356.520751953125, 112.49697875976562, 18.11888885498047, 25.93677520751953, 3.1680216789245605, -5.259408950805664, -2.416231632232666, -6.8936614990234375, -8.51646614074707, -13.702414512634277, -3.586869955062866, -11.466506958007812, -0.19774280488491058]","[93.48908233642578, 30.673675537109375, 22.586938858032227, 21.478145599365234, 24.869522094726562, 13.81768798828125, 11.671493530273438, 6.547440052032471, 7.962662220001221, 9.93042278289795, 5.411763668060303, 6.466039180755615, 7.9727044105529785]","[0.40802812576293945, 0.2912708520889282, 0.27574142813682556, 0.3611708879470825, 0.3079276978969574, 0.29996395111083984, 0.28703466057777405, 0.3846175968647003, 0.5324128270149231, 0.7194501161575317, 0.4122973680496216, 0.3489879369735718]","[0.2876679301261902, 0.20677527785301208, 0.23166313767433167, 0.29252979159355164, 0.195929154753685, 0.27435874938964844, 0.21812748908996582, 0.2598353326320648, 0.2781267464160919, 0.32505157589912415, 0.22494852542877197, 0.3000853657722473]","[21.654106048805843, 15.847421129446312, 18.266228748718188, 17.399828213601705, 17.685315227826127, 17.684843480241568, 14.805762947608176]","[4.805644574239432, 3.924928772021929, 3.557020850232266, 4.616096212217197, 2.7537233537750585, 2.568762925532906, 1.6137084346474413]","[0.005303410826492199, 0.016602139031605578, -0.05177402214354165, 0.024520096808878268, -0.0011638367771209955, 0.009497303334582242]","[0.05516034985642646, 0.046715308795723005, 0.0919457114626666, 0.06095274561304353, 0.02779597772099695, 0.025365730879008043]",0.07468668619791667,0.047333169215717015,0.016268836,0.014448207,129.40324621125535,81.12392702901082,538.8855575291041,0.039869951783705615,0.22381343278426488,3.612902183253343,"[579.822358629862, 808.716830157913, 2721.046305596642]",11.029411764705882,0.6805555555555556
1001_TAI_ANG_XX.wav,"[-286.4536437988281, 92.34149169921875, 19.032400131225586, 25.630451202392578, -3.2491555213928223, -7.839001655578613, -5.32297420501709, -17.168582916259766, -4.670531272888184, -13.414952278137207, -1.3769985437393188, -10.352446556091309, -5.079062461853027]","[142.1048126220703, 37.98307418823242, 29.645038604736328, 19.684255599975586, 31.324722290039062, 15.45595645904541, 15.42342758178711, 13.438962936401367, 8.420026779174805, 9.838362693786621, 7.492228984832764, 9.365092277526855, 8.469120025634766]","[0.44294875860214233, 0.4406554400920868, 0.28677916526794434, 0.3094327747821808, 0.24156692624092102, 0.2490892857313156, 0.31310492753982544, 0.3612034022808075, 0.43022096157073975, 0.6338319182395935, 0.5062082409858704, 0.339446485042572]","[0.3090101480484009, 0.33037853240966797, 0.1774328500032425, 0.25689780712127686, 0.1526125818490982, 0.20921097695827484, 0.24459780752658844, 0.24274380505084991, 0.2787403464317322, 0.38190656900405884, 0.28664734959602356, 0.2761678099632263]","[21.326852227196994, 16.93223592501436, 18.81315984626737, 17.06809064523484, 19.374455290992664, 18.861894831658656, 15.280714526403711]","[5.555455912381249, 4.574685354017211, 3.8264341620339772, 4.189132288412669, 3.676158696767126, 4.014389876825625, 1.7022918292634068]","[-0.015500744673160519, -0.030307294676576783, -0.048177199080995124, -0.033843776746972504, 0.022821553182729097, -0.005552551345516891]","[0.04966603261965838, 0.05606527646020053, 0.10631137146372452, 0.06758604682613041, 0.033541108493223656, 0.03201458769381185]",0.11627113655821918,0.10313023767928667,0.046070155,0.046514574,149.17918117731335,94.09402237219633,449.40801921076974,0.020373880568242315,0.16819011208326196,5.2444335293344615,"[229.68508039380825, 1981.1400356922627, 2648.8150764888737]",5.208333333333334,0.6438356164383562
1001_TAI_DIS_XX.wav,"[-327.1878356933594, 98.98960876464844, 23.380596160888672, 24.034360885620117, 1.8457986116409302, -8.283827781677246, -5.708090305328369, -10.74571704864502, -6.929653644561768, -11.909478187561035, -0.9740224480628967, -11.60393238067627, -5.4306440353393555]","[109.01860046386719, 39.863670349121094, 26.776569366455078, 20.592391967773438, 27.121280670166016, 17.389373779296875, 14.4701509475708, 12.21635627746582, 6.771640777587891, 8.488487243652344, 7.506178855895996, 7.633288860321045, 7.886872291564941]","[0.42902854084968567, 0.44937723875045776, 0.36473026871681213, 0.33640754222869873, 0.4285033941268921, 0.327852338552475, 0.2829427421092987, 0.3514501452445984, 0.43725547194480896, 0.5220149159431458, 0.7191851735115051, 0.5011398196220398]","[0.320716917514801, 0.3155254125595093, 0.25633519887924194, 0.20625323057174683, 0.29009273648262024, 0.19376251101493835, 0.1810539811849594, 0.24062155187129974, 0.2666323482990265, 0.2593662142753601, 0.32604292035102844, 0.24410097301006317]","[20.83447744829909, 14.365192885523676, 17.676396343361077, 17.346967287677995, 18.661844708773643, 17.83307048174312, 14.896662577696095]","[5.71104384503251, 3.2471704721481616, 3.3687797874057708, 4.276704993605023, 3.3759066406404727, 2.9370636873911242, 1.6830512114006442]","[-0.02422146629950198, -0.003294586391239188, -0.043618714523523866, -0.015479899423067538, 0.013554626378210624, -0.005436623035821716]","[0.056957515409683385, 0.03852233265805661, 0.06432367983833621, 0.07822486177409266, 0.024171148164175857, 0.021056481730874547]",0.11792559956395349,0.11318999687005757,0.02150849,0.019528398,122.86598651843155,75.4973575078807,222.63400845745124,0.027340524628172175,0.24593164287498886,3.760450084953513,"[341.84644902705924, 2198.0205571155925, 2713.2068496530906]",8.75,0.6627906976744186
1001_TAI_FEA_XX.wav,"[-305.5074462890625, 94.66423797607422, 19.595535278320312, 21.73398208618164, 0.2525995671749115, -5.223798751831055, -6.9457173347473145, -13.850958824157715, -4.725902557373047, -14.250889778137207, -3.0407791137695312, -10.8320951461792, -6.349967956542969]","[153.80596923828125, 31.665660858154297, 28.17938232421875, 17.587425231933594, 33.87737274169922, 16.155603408813477, 13.577494621276855, 14.770586013793945, 5.236204624176025, 8.280030250549316, 6.735391139984131, 8.82480525970459, 5.16986083984375]","[0.3019596040248871, 0.36509737372398376, 0.3190242350101471, 0.3421415686607361, 0.2799249589443207, 0.2994105815887451, 0.40169045329093933, 0.4102823734283447, 0.4399110972881317, 0.5634684562683105, 0.617536187171936, 0.3491951525211334]","[0.24340832233428955, 0.3192357122898102, 0.23262935876846313, 0.2898522913455963, 0.19425459206104279, 0.19165855646133423, 0.31186237931251526, 0.276607483625412, 0.3101086914539337, 0.3171193301677704, 0.35469958186149597, 0.23778581619262695]","[21.447404960807148, 15.984587210364031, 17.734592325471546, 17.04928851572886, 18.503968798446646, 18.053576426310748, 15.295731581412733]","[5.345650345779924, 3.4943128847396197, 3.978783348528889, 4.678233849746394, 3.437895684450467, 3.8683349009569152, 1.5597696851014886]","[-0.00928643351638862, 0.00708895085292621, -0.005802655004357534, -0.06146350760307024, 0.011369968665378276, 0.0027141315666469492]","[0.04988550343043126, 0.06205787805376369, 0.0784470133737496, 0.05948643447261742, 0.033535357674475075, 0.026985399277027915]",0.10539807771381579,0.1004911965081163,0.049595483,0.055778835,216.39736632403117,150.34065588116198,457.16245166002415,0.03652532524962269,0.18376761327996086,5.472326168306463,"[396.4982468323652, 1975.8006549876422, 2704.076647749586]",9.615384615384615,0.7368421052631579
1001_TAI_HAP_XX.wav,"[-325.71697998046875, 96.82896423339844, 21.089025497436523, 25.178974151611328, -0.8470712304115295, -1.0428383350372314, -5.486161231994629, -13.388051986694336, -3.6098129749298096, -14.959248542785645, -1.633588433265686, -11.487252235412598, -4.995133399963379]","[136.43048095703125, 28.413095474243164, 25.211528778076172, 15.940144538879395, 33.737022399902344, 13.768061637878418, 14.052170753479004, 15.449336051940918, 6.483767986297607, 8.967076301574707, 7.419310092926025, 6.932272434234619, 5.778048038482666]","[0.36365488171577454, 0.4048278033733368, 0.28929272294044495, 0.2201082706451416, 0.24812249839305878, 0.3401825726032257, 0.3056049942970276, 0.39775386452674866, 0.4747259020805359, 0.7183355689048767, 0.5960496068000793, 0.29952946305274963]","[0.24946975708007812, 0.31251060962677, 0.2250443547964096, 0.177363783121109, 0.19492296874523163, 0.2501068115234375, 0.1905367225408554, 0.2693902850151062, 0.28587469458580017, 0.3032422959804535, 0.3085361421108246, 0.23834672570228577]","[21.22346329018671, 15.639973669209914, 17.779388184326592, 16.974712513960828, 18.024730458512042, 18.466766926120517, 15.256990175120114]","[5.804584847560776, 3.4883798024891797, 3.4896198594228514, 4.595814275085477, 3.114265481339559, 4.030219618945214, 1.81342089699979]","[-0.01188358579995183, 0.02292993295352306, -0.07174414040261487, -0.022243293756737562, 0.011824890975602461, -0.013774772445800863]","[0.04661968392944251, 0.06009320792349948, 0.09160860208564722, 0.06870292644676294, 0.02822923314234924, 0.023226989881630963]",0.09838558148734178,0.08910357213088299,0.031781763,0.035307206,198.90327121396953,116.09602026029066,495.4071163060533,0.03504993983538715,0.17182474740681067,4.5952809618113015,"[1400.0532446359962, 2424.8692091333132, 3720.6857814387267]",8.831521739130435,0.7721518987341772
1001_TAI_NEU_XX.wav,"[-351.26373291015625, 99.65267181396484, 24.973661422729492, 27.55033302307129, 3.9703426361083984, -3.5192885398864746, -9.249924659729004, -10.644612312316895, -3.242034912109375, -16.10887336730957, -1.419339895248413, -10.558762550354004, -6.386206150054932]","[97.33563232421875, 36.602027893066406, 28.421499252319336, 21.401330947875977, 26.2315616607666, 13.588183403015137, 15.73802661895752, 10.880234718322754, 8.525993347167969, 9.772825241088867, 7.988016128540039, 8.230875015258789, 5.85554838180542]","[0.379452645778656, 0.4078848958015442, 0.3079496920108795, 0.3235916793346405, 0.2938506007194519, 0.2464088797569275, 0.299480140209198, 0.4382373094558716, 0.327814519405365, 0.48678022623062134, 0.7126315832138062, 0.4948689043521881]","[0.2491680085659027, 0.31082138419151306, 0.24561721086502075, 0.25650253891944885, 0.25248515605926514, 0.21372269093990326, 0.22744491696357727, 0.2885454595088959, 0.21530315279960632, 0.2639290392398834, 0.3225238621234894, 0.3277228772640228]","[20.73774853501111, 15.050950744334711, 18.104370944382282, 16.56172610424308, 18.814121109095925, 18.552474396192224, 15.649040411263156]","[5.805407885406592, 3.9420316689532, 3.561487384662168, 4.229879828829501, 3.6340186418713323, 3.3070426614991457, 2.0274648123446717]","[0.018935422333247305, 0.013270830404287014, -0.002737391694092899, -0.03523753907669532, 0.01382576318527373, 0.009191749381752393]","[0.04954191633815559, 0.053174011716397025, 0.10082986108691613, 0.05687524621272766, 0.027701182639768705, 0.02825992451340608]",0.09787929205246913,0.07118857938135773,0.018070817,0.020013437,108.05936165710791,75.43912084311978,126.92910646920421,0.018839267639190072,0.1748831585316781,4.816820334780125,"[561.4656529311653, 1704.645455035497, 1715.170078124382]",8.125,0.691358024691358
1001_TAI_SAD_XX.wav,"[-381.0173034667969, 105.64617156982422, 26.110746383666992, 27.294095993041992, 9.881465911865234, -1.7903884649276733, -3.757646083831787, -10.257006645202637, -7.861268520355225, -9.476042747497559, -2.046072244644165, -9.95687198638916, -3.3103973865509033]","[81.62345886230469, 31.06163215637207, 21.56053352355957, 15.844966888427734, 19.783710479736328, 13.837553024291992, 10.95473861694336, 11.64431095123291, 6.118494510650635, 8.067327499389648, 7.044613838195801, 7.441218852996826, 6.325496196746826]","[0.45007431507110596, 0.4885624945163727, 0.3577897548675537, 0.3847455680370331, 0.4152873754501343, 0.39475348591804504, 0.3845643103122711, 0.4292714297771454, 0.45370951294898987, 0.595862090587616, 0.70479816198349, 0.4668281674385071]","[0.2698603570461273, 0.2993495464324951, 0.21074578166007996, 0.2463485300540924, 0.24457579851150513, 0.2463107854127884, 0.20429444313049316, 0.24852631986141205, 0.24369265139102936, 0.2830624282360077, 0.26803797483444214, 0.2533954083919525]","[22.23204062912697, 13.908772836338006, 17.898813383058283, 16.154071457009465, 17.179617706024153, 16.904234384415943, 14.987644145227803]","[7.013487986930412, 3.2165139922359853, 3.673406914364075, 3.4889466514367182, 2.361256839479398, 2.6231549751321, 1.4980435737524922]","[0.006464420712435453, 0.009896249686594931, -0.040408787359907355, -0.006141615481201141, 0.015943063750944966, 0.011085530997000045]","[0.04200701869337711, 0.03815976632246352, 0.05637182588874999, 0.05900199026919139, 0.016303946436288495, 0.025710181016594755]",0.08455033735795454,0.06848528816895146,0.01077295,0.007878546,108.63207772579564,75.25200244402815,232.59955397902982,0.06196303346128631,0.23593119997832912,2.918014904428883,"[279.98629833969903, 1667.3374841503266, 2779.6013819345153]",7.8125,0.7386363636363636
1001_TIE_ANG_XX.wav,"[-312.4231872558594, 93.28508758544922, 4.194128513336182, 30.804197311401367, 6.73741340637207, -7.588416576385498, -10.437236785888672, -3.289189577102661, -2.8112242221832275, -16.19735336303711, 6.2623724937438965, -16.0400333404541, -6.922757625579834]","[107.33432006835938, 34.66916275024414, 37.8918571472168, 22.853225708007812, 20.203689575195312, 11.55492115020752, 13.236550331115723, 11.789826393127441, 13.053778648376465, 12.324817657470703, 10.383790016174316, 8.421114921569824, 7.714854717254639]","[0.3405816853046417, 0.3507981300354004, 0.33359014987945557, 0.46460798382759094, 0.579882800579071, 0.37775617837905884, 0.33114054799079895, 0.40741175413131714, 0.48189887404441833, 0.5286673307418823, 0.5913212299346924, 0.4398844540119171]","[0.24319961667060852, 0.24055416882038116, 0.23293660581111908, 0.27446162700653076, 0.2981114089488983, 0.25537654757499695, 0.24878229200839996, 0.26675722002983093, 0.28167206048965454, 0.2931887209415436, 0.3434270918369293, 0.28712180256843567]","[21.55206885206367, 14.645318985162385, 17.91023964939719, 15.630249190483585, 19.602971649029296, 19.08943855654257, 14.667211954493736]","[4.0280653741269035, 3.5924011538539973, 3.7765986715566915, 2.62781863020566, 3.3875757848471215, 4.5714500042929, 1.9101868848040826]","[-0.02133515232466809, -0.01046246429972151, -0.01633399433081971, 0.0193116303494905, 0.006555733597900568, -0.0012698738365289378]","[0.05437416317578209, 0.04898307750569888, 0.06697298245511718, 0.08570649245593961, 0.03021057223740197, 0.029783290510685786]",0.11997624033505154,0.09141559971524019,0.022214988,0.019092351,117.1065414480512,79.72496239543477,530.3332491714618,0.028376730564142895,0.1582274835339343,4.0309709413207315,"[615.3317009881104, 1564.239754519492, 2668.3414709849603]",8.928571428571429,0.711340206185567
1001_TIE_DIS_XX.wav,"[-303.6745910644531, 102.93441009521484, -3.638298273086548, 23.745079040527344, 14.207286834716797, -7.136862754821777, -17.698524475097656, -7.856167793273926, -1.973102331161499, -14.140141487121582, 5.419897079467773, -13.787245750427246, -5.913247108459473]","[111.5755386352539, 37.03437042236328, 38.70595169067383, 21.101850509643555, 14.388940811157227, 14.639361381530762, 15.102673530578613, 11.593475341796875, 9.28648567199707, 14.64979076385498, 12.178749084472656, 7.086969375610352, 6.266633987426758]","[0.4083631634712219, 0.4752194583415985, 0.40918371081352234, 0.34628918766975403, 0.32527098059654236, 0.4243927299976349, 0.35773175954818726, 0.3798384964466095, 0.4433680474758148, 0.6072845458984375, 0.42316344380378723, 0.32900458574295044]","[0.30165284872055054, 0.3075132668018341, 0.2487773448228836, 0.27163460850715637, 0.2446957230567932, 0.3182520568370819, 0.2650372087955475, 0.2707116901874542, 0.24649553000926971, 0.34270551800727844, 0.2631569504737854, 0.2512167692184448]","[22.679954785060872, 15.824826828625863, 18.20708837193058, 16.02385389657713, 19.301956128108607, 18.724238257504954, 14.940480500272804]","[5.413211731551935, 3.724267739096735, 4.062077555812912, 3.1655642690201575, 3.550456189581563, 3.9449616216836, 2.2253288143727636]","[-0.020745103250095626, -0.005374626373279187, -0.058165125521845135, -0.06690196350108947, 0.007415194811651515, -0.00940532873695088]","[0.0567339778823244, 0.03838864219402068, 0.09931390014495961, 0.07149964473174239, 0.02883056214212614, 0.023006547585173502]",0.11370584239130435,0.0953932019414964,0.027728546,0.022984436,136.06905264766357,75.20522569856936,213.96618917017642,0.029010358862997618,0.18737553702809404,4.036154086804592,"[433.11175735375645, 1809.3662964011019, 2444.451106340854]",8.928571428571429,0.6521739130434783
1001_TIE_FEA_XX.wav,"[-306.0855407714844, 95.13748931884766, 1.8060568571090698, 23.86244010925293, 14.347609519958496, -7.836470127105713, -10.04738998413086, -5.6052680015563965, -1.8349409103393555, -13.271940231323242, 0.4918798804283142, -11.481867790222168, -5.497311115264893]","[129.5615692138672, 30.10689926147461, 34.76027297973633, 21.12478256225586, 12.412443161010742, 14.13361930847168, 12.190838813781738, 9.003458023071289, 10.01638126373291, 10.713753700256348, 8.542176246643066, 5.930608749389648, 6.417074680328369]","[0.46881017088890076, 0.456144779920578, 0.3203599452972412, 0.4302217662334442, 0.43980205059051514, 0.3139065206050873, 0.2588807940483093, 0.3979070782661438, 0.3926296830177307, 0.6119450330734253, 0.47730717062950134, 0.3080148994922638]","[0.2978689968585968, 0.29944223165512085, 0.18780964612960815, 0.31490209698677063, 0.3047439455986023, 0.22627313435077667, 0.19632425904273987, 0.2852872312068939, 0.25053858757019043, 0.37342315912246704, 0.26557523012161255, 0.19508162140846252]","[22.193118932816844, 15.849526243655276, 17.150422062220724, 15.649961509456615, 18.018869768633074, 17.142394630823667, 14.516922516642126]","[5.380969290662058, 3.7246001015217924, 3.6667795044730047, 2.8867502340295754, 2.8640145528298313, 3.1914448201237224, 2.0195327091175863]","[-0.03234598597241937, 0.0013810524209909446, -0.04748170045869737, -0.014326556559120403, 0.021913921991835384, -0.01935504998878701]","[0.05316893682428313, 0.038972604233337614, 0.05532887042240824, 0.061563890334453406, 0.02576795615196553, 0.01605684103940985]",0.10601283482142858,0.06538342199945867,0.027498677,0.028103407,150.30782243371814,98.42653818902308,178.1299641672371,0.03612921770230591,0.1814986571170854,2.5018802548961485,"[610.4371598261655, 1499.8120528293957, 2654.3378594831543]",9.027777777777779,0.7
1001_TIE_HAP_XX.wav,"[-291.5892333984375, 99.36717224121094, -3.8402273654937744, 22.342819213867188, 11.936796188354492, -11.616527557373047, -10.679272651672363, -6.223991394042969, -4.171189785003662, -15.766658782958984, 4.494315147399902, -12.86393928527832, -9.830222129821777]","[132.9934844970703, 31.869009017944336, 40.10388946533203, 22.92960548400879, 16.92384147644043, 16.543678283691406, 12.368051528930664, 16.048751831054688, 9.344213485717773, 15.159782409667969, 7.853331565856934, 5.6158127784729, 8.584636688232422]","[0.3501797020435333, 0.43352165818214417, 0.42498525977134705, 0.4295070767402649, 0.448687881231308, 0.33935511112213135, 0.3610571622848511, 0.42332330346107483, 0.39720380306243896, 0.4178892970085144, 0.5502314567565918, 0.44043105840682983]","[0.22327861189842224, 0.3046463131904602, 0.30094999074935913, 0.2738320827484131, 0.29246705770492554, 0.2364039272069931, 0.27979040145874023, 0.33415162563323975, 0.29664045572280884, 0.28984948992729187, 0.3607093393802643, 0.26437345147132874]","[23.03931770256092, 15.308347739054025, 17.54989717848786, 15.338438022334413, 20.55669859241646, 18.721231070152, 14.5800068593459]","[5.558407038482453, 3.376872822358838, 4.225746784566785, 2.481547084131817, 3.2512629963954325, 3.90153402845805, 1.9455591885938448]","[-0.012207794908096141, 0.009009310203342231, 0.004648855706262433, -0.037461086150466213, 0.010588034642120226, -0.020335710426378512]","[0.06049599969556949, 0.07076986488700465, 0.08957352543269735, 0.06237715329984647, 0.028324912547161792, 0.02118536666277768]",0.10748969184027778,0.07875831364825399,0.04195764,0.04521167,160.9414462976907,101.56240381672274,200.88941237985006,0.04544669141023828,0.17764464343611025,4.513226471473219,"[668.9853211889362, 1626.7779216251809, 2495.454750718818]",8.522727272727272,0.7083333333333334
1001_TIE_NEU_XX.wav,"[-356.4894104003906, 106.0191421508789, 7.693697929382324, 29.85696792602539, 11.645414352416992, -0.2474459707736969, -10.990410804748535, -7.734017848968506, -2.6031298637390137, -11.162862777709961, 3.1711342334747314, -12.86022663116455, -6.123363494873047]","[109.66899108886719, 26.959335327148438, 36.164520263671875, 12.108291625976562, 14.75927734375, 9.725373268127441, 14.938193321228027, 11.760151863098145, 7.896890163421631, 12.698952674865723, 11.916948318481445, 6.876060485839844, 6.506163120269775]","[0.4445406496524811, 0.3745172917842865, 0.38678401708602905, 0.49488702416419983, 0.4101783335208893, 0.3275555372238159, 0.30564752221107483, 0.39465299248695374, 0.5151704549789429, 0.7156712412834167, 0.4910707473754883, 0.3447127342224121]","[0.28853917121887207, 0.2380688488483429, 0.2445642650127411, 0.3210696280002594, 0.26746463775634766, 0.25850796699523926, 0.24170702695846558, 0.23181849718093872, 0.2634221911430359, 0.30991214513778687, 0.251444011926651, 0.27094894647598267]","[21.79496512913761, 14.930801501375996, 17.27181404477533, 15.600253986783525, 17.476067821725586, 18.14471129851923, 13.676024887355606]","[4.378089946807718, 3.4363044441746244, 3.7724674282670874, 2.5155639983268903, 3.4556142261800793, 5.048164452039201, 1.5573249679333705]","[-0.02026579863924686, 0.00127314006544446, -0.046488632354885866, -0.005395430326462389, 0.012742318976720684, -0.0066608537570572515]","[0.05593852904116515, 0.038028588349220516, 0.06334484791040024, 0.06719135940745442, 0.021455021904966023, 0.022973035487651828]",0.083245849609375,0.0540769552050856,0.016164113,0.016388085,114.36648872473437,97.62812597326825,232.47124620277768,0.049970170167238016,0.1948454636300385,3.452180587500549,"[554.646717569623, 1473.0800399575583, 2479.3336400002067]",11.11111111111111,0.7
